kind,key,source,line,render_type,layer,parameters,directives,dependencies,effect_calls
timeline,revert_breakable_wall,lp.particle,22,,,h;w;x;y,SND,hit_breakable_smoke_revert;hit_breakable_smoke_revert_b,
timeline,fall_breakable_wall_dot,lp.particle,29,,,_agR;x;y,,hit_breakable_dot_fall,
particle,hit_breakable_smoke_l,lp.particle,36,SMOKE_L,,,,,
particle,hit_breakable_smoke_fall,lp.particle,70,SMOKE_L,TOP,,CLONE,hit_breakable_smoke_l,
particle,hit_breakable_smoke_fall_b,lp.particle,87,,,,CLONE,hit_breakable_smoke_fall,
particle,hit_breakable_smoke_revert,lp.particle,94,,,,CLONE,hit_breakable_smoke_fall,
particle,hit_breakable_smoke_revert_b,lp.particle,100,,,,CLONE,hit_breakable_smoke_fall_b,
particle,hit_breakable_smoke_add,lp.particle,109,,ADD,,CLONE,hit_breakable_smoke_l,
particle,hit_breakable_dot,lp.particle,128,DOT,,,,,
particle,hit_breakable_dot_fall,lp.particle,163,,,,CLONE,hit_breakable_dot,
timeline,lp_treasure_skill_absorb,lp.particle,177,,,agR;ax;cx;cy;shiftx;shiftx_clen;shifty;shifty_clen,EF;SND;WAIT,en_critical_hit_circle;lp_treasure_skill_absorb_bcircle;lp_treasure_skill_absorb_bcircle_after;lp_treasure_skill_absorb_bcircle_after_sub;lp_treasure_skill_absorb_bcircle_sub,treasure_skill_assign
particle,lp_treasure_skill_absorb_bcircle,lp.particle,198,BLURCIRCLE,TOP_ADD,,,,
particle,lp_treasure_skill_absorb_bcircle_sub,lp.particle,223,,SUB,,CLONE,lp_treasure_skill_absorb_bcircle,
particle,lp_treasure_skill_absorb_bcircle_after,lp.particle,229,,,,CLONE,lp_treasure_skill_absorb_bcircle,
particle,lp_treasure_skill_absorb_bcircle_after_sub,lp.particle,242,,SUB,,CLONE,lp_treasure_skill_absorb_bcircle_after,
timeline,summoner_activate,lp.particle,254,,,is_simple;x;y,EF;EFT;PVIB;SND,summon_activate_dot,summon_activate;summon_activate_rect
timeline,summoner_activate_event,lp.particle,267,,,x;y,EFT;PVIB;QU_VIB;SND,summon_activate_dot,summon_activate_event
particle,summon_activate_dot,lp.particle,279,BLURCIRCLE,MUL,,,,
timeline,summoner_activate_sudden,lp.particle,316,,,fy;w;wh;x;y,EFT;PVIB;SND,summon_activate_sudden_dot,summon_activate_sudden
timeline,summoner_activate_sudden_puppetrevenge,lp.particle,326,,,fy;phase;w;wh;x;y,EFT;PVIB;QU_HANDSHAKE;QU_VIB;SND;WAIT,summon_activate_sudden_dot,summon_activate_sudden_puppetrevenge;summoner_activate_sudden_puppetrevenge_phase
timeline,summoner_activate_sudden_puppetrevenge_debug,lp.particle,341,,,phase,EFT,,summoner_activate_sudden_puppetrevenge_phase
particle,summon_activate_sudden_dot,lp.particle,344,BLURCIRCLE,MUL,,,,
particle,summon_activate_sudden_puppetrevenge_halo,lp.particle,384,,,,CLONE,enemyod_init_halo_v,
timeline,summoner_activate_smnc_td,lp.particle,399,,,x;y,PVIB;QU_HANDSHAKE;QU_VIB;SND,,
timeline,summoner_defeated,lp.particle,409,,,cx;cy,SND;WAIT,shockwave_summoner_440;summoner_unikira,
particle,shockwave_summoner_440,lp.particle,420,BLURCIRCLE,TOP_ADD,,,,
particle,summoner_unikira,lp.particle,448,UNIKIRA,TOP_ADD,,,,
particle,cp_bonfire_light,lp.particle,480,CIRCLE,ADD,,,,
particle,cp_bonfire_smoke,lp.particle,519,BLURCIRCLE,NORMAL,,CLONE,cp_bonfire_light,
particle,cp_alchemy_pot_light,lp.particle,543,,,,CLONE,cp_bonfire_light,
particle,cp_homeec_pot_light,lp.particle,556,,,,CLONE,cp_alchemy_pot_light,
particle,cp_alchemy_pot_light,lp.particle,566,,,,CLONE,cp_bonfire_light,
particle,cp_alchemy_pot_smoke,lp.particle,577,SMOKE_L,,,CLONE,cp_bonfire_smoke,
particle,cp_alchemy_pot_bubble,lp.particle,595,BOMBCIRCLE,,,,,
particle,cp_homeec_pot_bubble,lp.particle,633,,,,CLONE,cp_alchemy_pot_bubble,
particle,cp_check_glacier_light,lp.particle,639,,,,CLONE,cp_bonfire_light,
particle,drawer_mana_gas,lp.particle,648,SMOKE_L,ADD,,,,
particle,drawer_mana_gas_scape,lp.particle,691,,,,CLONE,drawer_mana_gas,
timeline,drawer_tree_leaf_activate,lp.particle,699,,,x;y,SND,drawer_tree_leaf_fall,
particle,drawer_tree_leaf_fall,lp.particle,705,LEAF,NORMAL,,,,
timeline,supply_water,lp.particle,758,,,cx;mbottom,CALCPOS;SND,supply_water_dot,
particle,supply_water_dot,lp.particle,766,DAIA,TOP_ADD,,,,
timeline,extender_finish_open,lp.particle,790,,,agR;x;y,SND,extender_finish_smoke,
timeline,extender_finish_close,lp.particle,795,,,agR;x;y,SND,extender_finish_smoke,
particle,extender_finish_smoke,lp.particle,801,SMOKE_L,,,,,
timeline,carrier_activate_eye,lp.particle,836,,,x;y,,carrier_activate_eye_circle;carrier_activate_eye_halo,
particle,carrier_activate_eye_halo,lp.particle,843,HALO,TOP_ADD,,,,
particle,carrier_activate_eye_circle,lp.particle,865,BLURPOLYGON,TOP_ADD,,,,
timeline,carrier_activate_boost,lp.particle,891,,,x;y,,carrier_activate_boost_circle;carrier_activate_boost_halo,
particle,carrier_activate_boost_halo,lp.particle,899,,,,CLONE,carrier_activate_eye_halo,
particle,carrier_activate_boost_circle,lp.particle,906,,,,CLONE,carrier_activate_eye_circle,
timeline,carrier_activate_eye_moving,lp.particle,912,,,x;y,,carrier_activate_move_circle,
timeline,carrier_activate_boost_moving_lr,lp.particle,918,,,agR;flip;x;y,,carrier_activate_boost_moving;carrier_activate_boost_moving_big;carrier_activate_boost_moving_s,
timeline,carrier_activate_boost_moving_tb,lp.particle,930,,,agR;flip;x;y,,carrier_activate_boost_moving;carrier_activate_boost_moving_big;carrier_activate_boost_moving_s,
timeline,carrier_activate_boost_moving_naname,lp.particle,942,,,agR;flip;x;y,,carrier_activate_boost_moving;carrier_activate_boost_moving_big;carrier_activate_boost_moving_s,
particle,carrier_activate_boost_moving,lp.particle,954,CIRCLE,TOP_ADD,,,,
particle,carrier_activate_boost_moving_big,lp.particle,975,BLURCIRCLE,,,CLONE,carrier_activate_boost_moving,
particle,carrier_activate_boost_moving_s,lp.particle,990,,TOP_SUB,,CLONE,carrier_activate_boost_moving,
particle,carrier_activate_move_circle,lp.particle,999,BLURCIRCLE,ADD,,,,
particle,watersurface_lava,lp.particle,1030,ARC,TOP,,,,
particle,drawer_dust_atelier,lp.particle,1064,BLURCIRCLE,ADD,,,,
particle,drawer_mist_theroom,lp.particle,1102,SMOKE_L,,,,,
particle,drawer_dust_theroom,lp.particle,1139,,,,CLONE,drawer_dust_atelier,
timeline,hit_to_supplier,lp.particle,1150,,,cx;cy;maxt;saf,SND,general_circle_dot;general_circle_t,
timeline,carrier_presser_off,lp.particle,1164,,,x;y,SND,,
timeline,carrier_presser_b,lp.particle,1168,,,_ex_min;_slen_max;cx;mbottom;mleft;mright;width;x;y,PVIB_NEAR;QU_HANDSHAKE_NEAR;QU_SINV_NEAR;SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,carrier_presser_r,lp.particle,1183,,,_ex_min;_slen_max;cy;mbottom;mright;mtop;width,PVIB_NEAR;QU_HANDSHAKE_NEAR;QU_SINH_NEAR;SND,ground_bump_smoke_b;ground_bump_smoke_t,
timeline,light_from_right_B,lp.particle,1199,,,,,,
timeline,light_from_right,lp.particle,1206,,,agR;cx;cy;flip;rotation,WAIT,light_from_right_dot;light_from_right_kira,
particle,light_from_right_kira,lp.particle,1225,ANIMKIRA,TOP_ADD,,,,
particle,light_from_right_dot,lp.particle,1250,KIRA,,,CLONE,light_from_right_kira,
timeline,hit_slime_decoy,lp.particle,1260,,,_rand_rot;_rand_y;hit_x;hit_y,SND;WAIT,slime_decoy_hits_halo,
particle,slime_decoy_hits_halo,lp.particle,1269,,,,CLONE,pr_hits_halo,
particle,m2d_lp_museum_smoke,lp.particle,1279,SMOKE_L,SUB,,,,
particle,m2d_lp_museum_smoke_L,lp.particle,1302,,,,CLONE,m2d_lp_museum_smoke,
particle,m2d_lp_museum_smoke_in,lp.particle,1311,SMOKE_L,SUB,,,,
particle,m2d_lp_chimney_smoke,lp.particle,1333,,TOP,,CLONE,m2d_lp_museum_smoke,
timeline,lp_museum_sphere_flash,lp.particle,1342,,,cx;cy,,lp_museum_sphere_flash_halo,
particle,lp_museum_sphere_flash_halo,lp.particle,1347,HALO,TOP_ADD,,,,
timeline,lp_museum_sphere_flash_out,lp.particle,1365,,,cx;cy,,lp_museum_sphere_flash_out_star,
particle,lp_museum_sphere_flash_out_star,lp.particle,1371,ANIMKIRA,TOP_ADD,,,,
particle,lp_museum_fproj_halo,lp.particle,1394,HALO,TOP_ADD,,,,
particle,grazia_plant_aura_big,lp.particle,1419,POLYGON,,,,,
particle,grazia_plant_aura_sml,lp.particle,1437,POLYGON,,,,,
timeline,summoner_activate_smnc,lp.particle,1465,,,x;y,EFT;PVIB;SND,,summon_activate_smnc
timeline,hit_td_barricade,lp.particle,1477,,,_rand_rot;_rand_y;hit_x;hit_y;mbottom;mtop,SND,pr_hit_dust;pr_hitl_blood;pr_hits_halo;pr_hits_halo_b,
timeline,hit_td_barricade_manatower_pr,lp.particle,1487,,,hit_x;hit_y,SND,,
timeline,hit_td_barricade_initdeath,lp.particle,1493,,,cx;cy;size;sizex;sizey;tx;ty,SIZE;SND,machine_die_smoke_black;machine_die_smoke_red;machine_die_smoke_red_bit,
timeline,td_offensive_wall_reflect,lp.particle,1506,,,cx;cy,SND,reflect_circle,
timeline,td_finalwall_break_hit,lp.particle,1514,,,cx;cy;saf,WAIT,td_finalwall_break_hit_bc;td_finalwall_break_hit_chips;td_finalwall_break_hit_halo,
particle,td_finalwall_break_hit_bc,lp.particle,1526,BLURPOLYGON,TOP,,,,
particle,td_finalwall_break_hit_chips,lp.particle,1544,POLYGON,TOP,,,,
particle,td_finalwall_break_hit_halo,lp.particle,1565,HALO,TOP,,,,
timeline,td_finalwall_break_hit_smoke,lp.particle,1590,,,_count;_delay;_loop;cx1;cx2;cy1;cy2,WAIT,m2d_lp_museum_smoke_L,
timeline,td_finalwall_break,lp.particle,1601,,,cx;cy;lv,MERGE;QU_SINH;QU_VIB;SND,td_finalwall_break_hit;td_finalwall_break_hit_smoke,
timeline,td_finalwall_break_whole,lp.particle,1626,,,_count;_delay;cx;cx0;cy;cy0,MERGE;SND,td_finalwall_break_hit;td_finalwall_break_hit_smoke,
timeline,tigrina_cannon_init,lp.particle,1651,,,cx;cy;sx;sy,DATAS;SND;WAIT,tigrina_cannon_init_smoke,
particle,tigrina_cannon_init_smoke,lp.particle,1662,SMOKE,,,,,
timeline,tdtigrina_cannon_explode,lp.particle,1686,,,sx;sy;type,CALCPOS;DATAS;MERGE;SND,itembomb_explode;magic_fireball_explode;magic_fireball_explode_dust;magic_fireball_explode_halo;tdtigrina_cannon_explode_shockwave_smoke,
particle,tdtigrina_cannon_explode_shockwave_smoke,lp.particle,1708,SMOKE_L,TOP_ADD,,,,
particle,td107_cure_in_tent,lp.particle,1728,DAIA,TOP,,,,
timeline,pcannon_rotate_after,lp.particle,1756,,,,SND;WAIT,,
timeline,pcannon_rotate,lp.particle,1761,,,hipR;hipx;hipy,DATAHIP;SND;WAIT,pcannon_rotate_smoke,
particle,pcannon_rotate_smoke,lp.particle,1772,,,,CLONE,enemy_warp_somke_l,
timeline,pcannon_activate,lp.particle,1787,,,_t;_tz;headR;headx;heady;maxt,DATAHEAD;SND;WAIT,pcannon_charge_circle;pcannon_charge_line,
particle,pcannon_charge_circle,lp.particle,1807,BLURCIRCLE,ADD,,,,
particle,pcannon_charge_line,lp.particle,1828,LINE,ADD,,,,
timeline,pcannon_shot,lp.particle,1853,,,_i;headR;headx;heady,DATAHEAD;QU_HANDSHAKE;QU_SINH;QU_SINV;SND;WAIT,pcannon_shot_circle;pcannon_shot_halo;pcannon_shot_smoke,
particle,pcannon_shot_circle,lp.particle,1878,BLURCIRCLE,TOP_ADD,,,,
particle,pcannon_shot_halo,lp.particle,1904,,TOP_ADD,,CLONE,slime_overdrive_eat_close_halo,
particle,pcannon_shot_smoke,lp.particle,1919,,,,CLONE,pcannon_rotate_smoke,
timeline,pcannon_explode,lp.particle,1936,,,radius;sx;sy;tx;ty,DATAS;EF;EFT;SND,magic_fireball_explode_halo_en;powerbomb_explode_aftcircle;powerbomb_explode_elec;powerbomb_explode_elec_s;powerbomb_explode_line;powerbomb_explode_ripple;powerbomb_explode_ripple_s,fox_chaserball_explode_sphere;mg_fireball_explode_sphere;post_fireball_sphere
particle,shockwave_pr_130,magic.particle,4,BLURCIRCLE,ADD,,,,
particle,magic_casting_pr,magic.particle,39,POLYGON,ADD,,,,
particle,magic_casting_en,magic.particle,68,,,,CLONE;MERGE,__mag_col_en_aff;magic_casting_pr,
particle,magic_casting_line_t_pr,magic.particle,72,LINE,ADD,,,,
particle,magic_casting_line_t_en,magic.particle,103,,,,CLONE;MERGE,__mag_col_en_a0;magic_casting_line_t_pr,
particle,magic_explode_pr,magic.particle,107,KIRA,ADD,,,,
particle,magic_explode_en,magic.particle,123,,,,CLONE;MERGE,__mag_col_en_aff;magic_explode_pr,
timeline,magic_init,magic.particle,128,,,_af;_pr;centerpr;cx;cy;tx;ty,CALCPOS;SND;WAIT,,
particle,magic_chantcircle_aula_pr,magic.particle,157,BLURPOLYGON,SUB,,,,
particle,magic_chantcircle_aula_en,magic.particle,192,,,,CLONE;MERGE,__mag_col_en_s441;magic_chantcircle_aula_pr,
timeline,magic_chanted,magic.particle,198,,,_cdust;_count;_pr;centerpr;circlex;circley;tx;ty,CALCPOS;EFT;KILLEFFECT;MAGIC_CIRCLE_SET;PVIB2;SND;WAIT,,postHamonMagic
timeline,magic_hold,magic.particle,245,,,_af;_pr;_v;finished;no_hold_snd;tx;ty,CALCPOS;WAIT,,
particle,magic_hold_halo_pr,magic.particle,274,,,,CLONE,magic_chantcomp_target_halo_pr,
particle,magic_hold_halo_en,magic.particle,283,,,,CLONE;MERGE,__mag_col_en_aff;magic_hold_halo_pr,
particle,magic_hold_halo_s_pr,magic.particle,287,,,,CLONE,magic_chantcomp_target_halo_pr,
particle,magic_hold_halo_s_en,magic.particle,305,,,,CLONE;MERGE,__mag_col_en_aff;magic_hold_halo_s_pr,
particle,magic_hold_halo_b_pr,magic.particle,310,HALO,SUB,,,,
particle,magic_hold_halo_b_en,magic.particle,339,,,,CLONE;MERGE,__mag_col_en_s441;magic_hold_halo_b_pr,
particle,magic_hold_daia_pr,magic.particle,344,,,,CLONE,magic_casting_pr,
particle,magic_hold_daia_en,magic.particle,364,,,,CLONE;MERGE,__mag_col_en_aff;magic_hold_daia_pr,
particle,magic_abort_circle_pr,magic.particle,370,,,,CLONE,magic_chantcomp_circle_pr,
particle,magic_abort_circle_en,magic.particle,383,,,,CLONE;MERGE,__mag_col_en_aff;magic_abort_circle_pr,
particle,magic_abort_dust_pr,magic.particle,387,DAIA,ADD,,,,
particle,magic_abort_dust_en,magic.particle,415,,,,CLONE;MERGE,__mag_col_en_a0;magic_abort_dust_pr,
timeline,magic_circle_close,magic.particle,419,,,_pr,MAGIC_CIRCLE_SET,,
particle,magic_circle_close_daia_pr,magic.particle,424,POLYGON,ADD,,,,
particle,magic_circle_close_daia2_pr,magic.particle,459,,,,CLONE,magic_circle_close_daia_pr,
particle,magic_circle_close_daia_en,magic.particle,474,,,,CLONE;MERGE,__mag_col_en_aff;magic_circle_close_daia_pr,
particle,magic_circle_close_daia2_en,magic.particle,478,,,,CLONE;MERGE,__mag_col_en_aff;magic_circle_close_daia2_pr,
timeline,magic_abort,magic.particle,484,,,_pr;cx;cy,CALCPOS;MAGIC_CIRCLE_SET;SND,,
timeline,magic_hit_to_water,magic.particle,493,,,sx;sy;vx;vy,DATAS;DRO;SND,hit_to_water_splash,
particle,hit_to_water_splash,magic.particle,500,WATER_SPLASH,,,,,
timeline,magic_fireball,magic.particle,528,,,_af;tx;ty,CALCPOS;EFT;SND;WAIT,magic_fireball_float,postPopSummon
timeline,mg_fireball_curve,magic.particle,541,,,dz;sx;sy,DATAD;DATAS;EFT;SND,,postPopSummonR20
particle,magic_fireball_float,magic.particle,550,POLYGON,ADD,,,,
timeline,mg_fireball_boost_bh,magic.particle,586,,,sx;sy,DATAS;SND;WAIT,mg_fireball_boost_bh_elec,
particle,mg_fireball_boost_bh_elec,magic.particle,598,ELEC,TOP_ADD,,,,
timeline,magic_fireball_explode,magic.particle,621,,,boost;radius;tx;ty,CALCPOS;EF;EFT;PVIB;QU_VIB;SND,magic_fireball_explode_add;magic_fireball_explode_dust;magic_fireball_explode_halo;magic_fireball_explode_sub;mg_fireball_boost_bh_elec;shockwave_pr_130,mg_fireball_explode_sphere;post_fireball_sphere
particle,magic_fireball_explode_sub,magic.particle,649,,,,CLONE,magic_chantcomp_target_sub_pr,
particle,magic_fireball_explode_add,magic.particle,656,,,,CLONE,magic_chantcomp_target_add_pr,
particle,magic_fireball_explode_halo,magic.particle,664,,,,CLONE,magic_chantcomp_target_halo_pr,
particle,magic_fireball_explode_dust,magic.particle,681,,,,CLONE,magic_chantcomp_circle_dust_0_pr,
particle,magic_fireball_explode_sub_en,magic.particle,699,,,,CLONE;MERGE,__mag_col_en_saa;magic_fireball_explode_sub,
particle,magic_fireball_explode_add_en,magic.particle,707,,,,CLONE;MERGE,__mag_col_en_ared;magic_fireball_explode_add,
particle,magic_fireball_explode_halo_en,magic.particle,723,,,,CLONE;MERGE,__mag_col_en_ared;magic_fireball_explode_halo,
particle,magic_fireball_explode_dust_en,magic.particle,727,,,,CLONE;MERGE,__mag_col_en_ared;magic_fireball_explode_dust,
timeline,burst_prepare,magic.particle,738,,,cx;cy;time,PVIB;SND;WAIT,burst_prepare_circle;burst_prepare_circle_b,
timeline,burst_after,magic.particle,749,,,cx;cy,PVIB;SND,burst_after_circle;burst_after_circle_b;magic_burst_explode_dust;magic_burst_explode_halo;shockwave_burst,
particle,shockwave_burst,magic.particle,762,,,,CLONE,shockwave_pr_130,
particle,magic_burst_explode_halo,magic.particle,771,,,,CLONE,magic_fireball_explode_halo,
particle,burst_prepare_circle,magic.particle,781,BLURCIRCLE,ADD,,,,
particle,burst_prepare_circle_b,magic.particle,816,,SUB,,CLONE,burst_prepare_circle,
particle,burst_after_circle,magic.particle,826,,ADD,,CLONE,burst_prepare_circle,
particle,burst_after_circle_b,magic.particle,844,,,,CLONE,burst_prepare_circle_b,
particle,magic_burst_explode_dust,magic.particle,861,,,,CLONE,magic_fireball_explode_dust,
timeline,burst_scapecat_prepare,magic.particle,866,,,cx;cy;time,PVIB;SND;WAIT,burst_prepare_circle;burst_prepare_circle_b;burst_prepare_scapecat_bezier;burst_prepare_scapecat_halo,
particle,burst_prepare_scapecat_halo,magic.particle,880,HALO,TOP_ADD,,,,
particle,burst_prepare_scapecat_bezier,magic.particle,902,LINE,TOP_ADD,,,,
timeline,burst_scapecat_after,magic.particle,925,,,cx;cy,PVIB;SND,burst_after_circle;burst_after_circle_b;burst_scapecat_after_circle_1;burst_scapecat_after_ripple;magic_burst_explode_dust;shockwave_burst,
particle,burst_scapecat_after_ripple,magic.particle,937,FRAMERIPPLE,TOP_ADD,,,,
particle,burst_scapecat_after_circle_1,magic.particle,960,BLURCIRCLE,TOP_ADD,,,,
timeline,shotgun_pre,magic.particle,981,,,_pr;x;y,,magic_shotgun_explode_halo;magic_shotgun_explode_halo_en,
timeline,shotgun_post,magic.particle,991,,,_pr;agR;x;y,PVIB;SND;WAIT,magic_fireball_explode_add;magic_fireball_explode_add_en;magic_fireball_explode_sub;magic_fireball_explode_sub_en;magic_shotgun_dot;magic_shotgun_elec;magic_shotgun_elec2;magic_shotgun_elec_sub;magic_shotgun_post_circle1;magic_shotgun_post_circle2;magic_shotgun_post_halo;magic_shotgun_post_halo_en,
timeline,shotgun_post_small,magic.particle,1013,,,_pr;agR;x;y,PVIB;SND;WAIT,magic_fireball_explode_sub;magic_fireball_explode_sub_en;magic_shotgun_dot;magic_shotgun_post_circle1;magic_shotgun_post_halo_small;magic_shotgun_post_halo_small_en,
particle,magic_shotgun_explode_halo,magic.particle,1030,,,,CLONE,magic_fireball_explode_halo,
particle,magic_shotgun_explode_halo_en,magic.particle,1053,,,,CLONE;MERGE,__mag_col_en_ared;magic_shotgun_explode_halo,
particle,magic_shotgun_elec,magic.particle,1056,ELEC,ADD,,,,
particle,magic_shotgun_elec2,magic.particle,1095,,,,CLONE,magic_shotgun_elec,
particle,magic_shotgun_elec_sub,magic.particle,1106,ELEC_LINE,SUB,,CLONE,magic_shotgun_elec,
particle,magic_shotgun_dot,magic.particle,1126,LINE,ADD,,,,
particle,magic_shotgun_post_circle1,magic.particle,1158,BLURCIRCLE,TOP_ADD,,,,
particle,magic_shotgun_post_circle2,magic.particle,1182,,,,CLONE,magic_shotgun_post_circle1,
particle,magic_shotgun_post_halo,magic.particle,1196,,,,CLONE,magic_shotgun_explode_halo,
particle,magic_shotgun_post_halo_en,magic.particle,1213,,,,CLONE;MERGE,__mag_col_en_ared;magic_shotgun_post_halo,
particle,magic_shotgun_post_halo_small,magic.particle,1216,,,,CLONE,magic_shotgun_post_halo,
particle,magic_shotgun_post_halo_small_en,magic.particle,1223,,,,CLONE;MERGE,__mag_col_en_ared;magic_shotgun_post_halo_small,
timeline,shield_deactivate,magic.particle,1230,,,_scl;cx;cy;h;w,,shield_deactivate_doorbit;shield_deactivate_kira,
particle,shield_deactivate_kira,magic.particle,1237,HALO,TOP_ADD,,,,
particle,shield_deactivate_doorbit,magic.particle,1271,DOORLINE,TOP_ADD,,,,
timeline,shield_guard_success,magic.particle,1301,,,agR;x;y,PVIB;SND,shield_guard_success_circle;shield_guard_success_dot,
particle,shield_guard_success_circle,magic.particle,1309,BOMBCIRCLE,,,,,
particle,shield_guard_success_dot,magic.particle,1331,LINE,TOP,,,,
timeline,shield_break,magic.particle,1361,,,_scl;agR;cx;cy;h;w;x;y,PVIB;SND,shield_break_dot;shield_break_halo;shield_break_halo_l;shield_break_poly;shield_break_poly_fall,
particle,shield_break_poly,magic.particle,1373,POLYGON,TOP_ADD,,,,
particle,shield_break_halo,magic.particle,1414,HALO,TOP_ADD,,,,
particle,shield_break_halo_l,magic.particle,1451,,TOP_ADD,,CLONE,shield_break_halo,
particle,shield_break_dot,magic.particle,1464,,,,CLONE,shield_guard_success_dot,
particle,shield_break_poly_fall,magic.particle,1475,,,,CLONE,shield_break_poly,
timeline,whitearrow_preparing,magic.particle,1492,,,_agR;agR;sa;tx;ty,CALCPOS;DATAS,whitearrow_preparing_daia,
particle,whitearrow_preparing_daia,magic.particle,1503,BLURPOLYGON,TOP_ADD,,,,
particle,whitearrow_preparing_daia2,magic.particle,1539,,,,CLONE,whitearrow_preparing_daia,
timeline,whitearrow_appear,magic.particle,1551,,,,SND,,
timeline,whitearrow_shot_first,magic.particle,1557,,,sa;sx;sy,CALCPOS;DATAS;EF;EFT;SND,magic_whitearrow_line_shoot0,arrow_afterimage;magic_whittearrow_bow_remain
particle,magic_whitearrow_line_shoot0,magic.particle,1570,LINE,TOP_ADD,,,,
timeline,whitearrow_arrow_float,magic.particle,1605,,,sa;sx;sy,CALCPOS;DATAS,magic_whitearrow_arrow_daia,
particle,magic_whitearrow_arrow_daia,magic.particle,1611,BLURPOLYGON,TOP_ADD,,,,
timeline,whitearrow_hit_wall,magic.particle,1646,,,dx;dy;sa;sx;sy,DATAD;DATAS;SND,magic_whitearrow_hit_halo_a;magic_whitearrow_hit_halo_a2;magic_whitearrow_hit_halo_s;magic_whitearrow_hit_lines;magic_whitearrow_hit_stars,
timeline,whitearrow_hit_mv,magic.particle,1657,,,dx;dy;sa;sx;sy,DATAD;DATAS;PVIB;SND,magic_whitearrow_hit_halo_a;magic_whitearrow_hit_halo_a3;magic_whitearrow_hit_halo_s;magic_whitearrow_hit_lines_mv;magic_whitearrow_hit_stars,
particle,magic_whitearrow_hit_halo_s,magic.particle,1669,HALO,TOP_SUB,,,,
particle,magic_whitearrow_hit_halo_a,magic.particle,1702,,TOP_ADD,,CLONE,magic_whitearrow_hit_halo_s,
particle,magic_whitearrow_hit_halo_a2,magic.particle,1711,,TOP_ADD,,CLONE,magic_whitearrow_hit_halo_a,
particle,magic_whitearrow_hit_halo_a3,magic.particle,1721,,,,CLONE,magic_whitearrow_hit_halo_a2,
particle,magic_whitearrow_hit_lines,magic.particle,1734,,,,CLONE,magic_whitearrow_line_shoot0,
particle,magic_whitearrow_hit_lines_mv,magic.particle,1743,,,,CLONE,magic_whitearrow_hit_lines,
particle,magic_whitearrow_hit_stars,magic.particle,1754,POLYGON,TOP_ADD,,,,
timeline,magic_killed,magic.particle,1781,,,agR;cx;cy;speed;sx;sy,SND,magic_killed_circle_0;magic_killed_circle_1,
